id,time,temperature,pressure,humidity,wind_speed,rain,weather,wind_direction
4000,2019-05-06 00:00:00,20.95,1011.26,79.62,4.65,0.0,1,160.0
4000,2019-05-07 00:00:00,19.5,1012.34,81.5,3.05,0.0,1,196.54
4000,2019-05-08 00:00:00,19.53,1013.25,83.21,2.77,0.0,1,206.58
4000,2019-05-09 00:00:00,20.01,1012.8,80.88,4.25,0.0,1,167.54
4000,2019-05-10 00:00:00,19.55,1013.5,83.33,2.61,0.0,1,213.92
4000,2019-05-11 00:00:00,19.88,1012.55,83.75,3.22,0.0,1,211.83
4000,2019-05-12 00:00:00,19.14,1013.38,86.54,2.95,0.0,1,202.42
4000,2019-05-13 00:00:00,20.19,1014.0,82.17,2.44,0.0,1,199.04
4000,2019-05-14 00:00:00,19.79,1012.75,82.75,3.67,0.0,1,166.0
4000,2019-05-15 00:00:00,18.9,1012.94,83.83,3.11,0.0,1,161.29
4000,2019-05-16 00:00:00,18.18,1013.75,85.0,3.57,0.0,1,179.83
4000,2019-05-17 00:00:00,18.11,1013.98,81.58,2.84,0.0,1,205.62
4000,2019-05-18 00:00:00,18.19,1013.28,80.71,3.12,0.0,1,212.04
4000,2019-05-19 00:00:00,18.5,1014.47,80.04,3.13,0.0,1,216.5
4000,2019-05-20 00:00:00,18.95,1014.0,81.54,3.48,0.0,1,169.54
4000,2019-05-21 00:00:00,18.39,1012.8,84.46,2.84,0.0,1,191.79
4000,2019-05-22 00:00:00,17.77,1012.8,85.42,2.66,0.0,1,223.04
4000,2019-05-23 00:00:00,17.53,1013.94,83.62,2.87,0.0,1,230.62
4000,2019-05-24 00:00:00,17.37,1014.1,83.54,2.68,0.0,1,180.75
4000,2019-05-25 00:00:00,18.48,1013.85,79.71,3.44,0.0,1,166.79
4000,2019-05-26 00:00:00,18.28,1014.51,80.46,3.55,0.0,1,158.5
4000,2019-05-27 00:00:00,17.53,1014.73,82.71,3.98,0.0,1,154.25
4000,2019-05-28 00:00:00,17.11,1013.65,82.17,3.37,0.0,1,186.5
4000,2019-05-29 00:00:00,17.26,1014.4,80.71,2.28,0.0,1,173.83
4000,2019-05-30 00:00:00,17.26,1015.65,82.29,2.91,0.0,1,181.21
